Trade Type,Entry Time,Exit Time,Duration (Hours),Exit Reason,Symbol1,Symbol2,Symbol1 Direction,Symbol2 Direction,Symbol1 Entry RSI,Symbol2 Entry RSI,Symbol1 Entry ATR,Symbol2 Entry ATR,Symbol1 Entry,Symbol1 Exit,Symbol2 Entry,Symbol2 Exit,Symbol1 Lots,Symbol2 Lots,Symbol1 Pips,Symbol2 Pips,Total Pips,Symbol1 P&L,Symbol2 P&L,Total P&L,Pair,Correlation
DIVERGENCE,2021-06-28 00:00:00,2021-10-06 00:00:00,2400.0,Time Limit,EURAUD,EURNZD,SELL,BUY,70.24999999999717,11.681643132216067,0.0007540000000000102,0.001747999999999994,1.57363,1.59029,1.68276,1.6625999999999999,1.0,0.43,-166.6,-201.6,-368.2,-1093.93,-527.29,-1621.22,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2021-10-11 03:00:00,2021-10-11 14:10:00,11.2,Profit Target,EURAUD,EURNZD,SELL,BUY,73.76543209876596,28.132387706859774,0.0005260000000000264,0.0006040000000000045,1.58508,1.5750899999999999,1.6703299999999999,1.66742,1.0,0.87,99.9,-29.1,70.8,655.96,-153.99,501.97,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2021-10-14 22:25:00,2021-10-27 03:35:00,293.2,Profit Target,EURAUD,EURNZD,SELL,BUY,70.41420118343467,29.452054794526177,0.0002900000000000347,0.0005299999999999639,1.56405,1.54032,1.64886,1.61893,1.0,0.55,237.3,-299.3,-62.0,1558.16,-1001.29,556.87,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2021-11-02 00:45:00,2021-11-02 08:00:00,7.2,Profit Target,EURAUD,EURNZD,BUY,SELL,23.20819112627956,76.68269230769116,0.00025199999999991896,0.00043200000000003235,1.54215,1.5526499999999999,1.6148,1.61944,1.0,0.58,105.0,-46.4,58.6,689.57,-163.67,525.9,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2021-12-09 22:35:00,2021-12-15 13:00:00,134.4,Profit Target,EURAUD,EURNZD,SELL,BUY,77.57575757576818,21.96531791907492,0.00035199999999995234,0.0003259999999999597,1.58013,1.5811899999999999,1.66248,1.67199,1.0,1.08,-10.6,95.1,84.5,-69.6,624.73,555.13,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2021-12-24 04:35:00,2022-01-06 08:00:00,315.4,Profit Target,EURAUD,EURNZD,BUY,SELL,29.914529914533162,70.48192771084345,0.00035600000000002296,0.0009160000000000057,1.56459,1.5771600000000001,1.6615799999999998,1.67476,1.0,0.39,125.7,-131.8,-6.1,825.48,-312.61,512.87,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2022-07-29 00:00:00,2022-08-02 03:40:00,99.7,Profit Target,EURAUD,EURNZD,BUY,SELL,26.94736842105135,74.30441898527184,0.0007160000000000722,0.0014339999999999353,1.45695,1.4651399999999999,1.62298,1.62306,1.0,0.5,81.9,-0.8,81.1,537.84,-2.43,535.41,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2022-08-16 07:45:00,2022-08-17 05:10:00,21.4,Profit Target,EURAUD,EURNZD,BUY,SELL,29.289940828404283,74.77203647416266,0.00039200000000003674,0.00036999999999998145,1.44558,1.45105,1.59839,1.59585,1.0,1.06,54.7,25.4,80.1,359.21,163.74,522.95,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2022-11-14 00:10:00,2022-11-15 15:40:00,39.5,Profit Target,EURAUD,EURNZD,BUY,SELL,12.808988764051264,70.92819614711259,0.0020560000000000578,0.00184400000000009,1.5404499999999999,1.54468,1.69477,1.6910500000000002,1.0,1.11,42.3,37.2,79.5,277.79,251.13,528.92,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2023-02-07 06:15:00,2023-02-09 10:00:00,51.8,Profit Target,EURAUD,EURNZD,BUY,SELL,26.68463611859704,70.07389162561626,0.0014179999999999638,0.001103999999999905,1.54683,1.5398800000000001,1.6992,1.68685,1.0,1.28,-69.5,123.5,54.0,-456.42,961.4,504.98,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2023-03-06 02:55:00,2023-06-06 07:30:00,2212.6,Profit Target,EURAUD,EURNZD,SELL,BUY,72.22222222223208,27.64705882352891,0.0005079999999999974,0.000541999999999998,1.5739800000000002,1.60836,1.70967,1.76146,1.0,0.94,-343.8,517.9,174.1,-2257.43,2961.12,703.69,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2023-06-12 03:50:00,2023-06-14 15:40:00,59.8,Profit Target,EURAUD,EURNZD,BUY,SELL,28.979591836733476,70.07042253520389,0.000512000000000068,0.00043399999999995666,1.59267,1.59229,1.75484,1.74682,1.0,1.18,-3.8,80.2,76.4,-24.95,575.55,550.6,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2023-06-14 15:40:00,2023-06-16 08:55:00,41.2,Profit Target,EURAUD,EURNZD,SELL,BUY,70.38724373576208,26.555386949922706,0.0009459999999999802,0.0016480000000000938,1.59229,1.58826,1.74682,1.75387,1.0,0.57,40.3,70.5,110.8,264.61,244.43,509.04,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2023-07-10 22:40:00,2023-10-02 06:30:00,1999.8,Profit Target,EURAUD,EURNZD,BUY,SELL,29.29292929293382,72.76785714285289,0.00030799999999997496,0.0002939999999999277,1.6470099999999999,1.64817,1.7702200000000001,1.76322,1.0,1.05,11.6,70.0,81.6,76.18,447.0,523.18,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2023-11-20 00:00:00,2023-11-22 13:25:00,61.4,Profit Target,EURAUD,EURNZD,SELL,BUY,72.50755287009102,25.18796992481117,0.0012740000000000418,0.0020359999999998825,1.67588,1.6600899999999998,1.8188900000000001,1.80505,1.0,0.63,157.9,-138.4,19.5,1036.79,-530.35,506.44,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2024-02-13 21:50:00,2024-02-16 09:00:00,59.2,Profit Target,EURAUD,EURNZD,SELL,BUY,70.19230769230575,26.34408602150242,0.00044800000000000395,0.000530000000000097,1.66075,1.65012,1.76877,1.76513,1.0,0.85,106.3,-36.4,69.9,697.98,-188.2,509.78,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2024-03-28 07:45:00,2024-04-04 11:25:00,171.7,Profit Target,EURAUD,EURNZD,SELL,BUY,73.22580645161554,26.027397260273133,0.0004579999999998918,0.0005660000000000664,1.65794,1.64485,1.80512,1.79785,1.0,0.81,130.9,-72.7,58.2,859.5,-358.19,501.31,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2024-04-18 02:30:00,2024-05-23 01:55:00,839.4,Profit Target,EURAUD,EURNZD,BUY,SELL,24.598930481286786,74.17218543045823,0.0004220000000001001,0.00039599999999997417,1.65701,1.6343299999999998,1.8039,1.77297,1.0,1.07,-226.8,309.3,82.5,-1489.46,2012.74,523.28,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2024-06-19 02:50:00,2024-08-05 08:50:00,1134.0,Profit Target,EURAUD,EURNZD,BUY,SELL,22.01257861635395,84.8484848484718,0.0002360000000000806,0.00028199999999998224,1.6120299999999999,1.6964700000000001,1.7487599999999999,1.8457400000000002,1.0,0.84,844.4,-969.8,-125.4,5545.34,-4954.35,590.99,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2024-08-08 06:15:00,2024-11-18 00:05:00,2441.8,Time Limit,EURAUD,EURNZD,BUY,SELL,19.54674220963126,70.39274924471388,0.0008080000000000531,0.0018200000000000217,1.66842,1.62964,1.82331,1.79451,1.0,0.44,-387.8,288.0,-99.8,-2546.76,770.67,-1776.09,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2024-11-27 21:45:00,2024-12-04 05:45:00,152.0,Profit Target,EURAUD,EURNZD,BUY,SELL,28.651685393257168,75.94936708860914,0.00023400000000011189,0.0004199999999999982,1.62595,1.63613,1.7917,1.79661,1.0,0.56,101.8,-49.1,52.7,668.54,-167.22,501.32,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2024-12-05 02:15:00,2024-12-12 02:30:00,168.2,Profit Target,EURAUD,EURNZD,SELL,BUY,70.5555555555568,27.87878787879302,0.0006420000000000759,0.0007239999999999914,1.63599,1.63907,1.7946900000000001,1.81059,1.0,0.89,-30.8,159.0,128.2,-202.23,860.76,658.53,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2025-01-09 00:05:00,2025-02-07 19:55:00,715.8,Profit Target,EURAUD,EURNZD,SELL,BUY,76.47058823529831,27.663230240552693,0.0005560000000000009,0.0009760000000000879,1.6599599999999999,1.64648,1.83658,1.82587,1.0,0.57,134.8,-107.1,27.7,885.16,-371.36,513.8,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2025-04-08 02:10:00,2025-04-08 09:25:00,7.2,Profit Target,EURAUD,EURNZD,BUY,SELL,26.601941747573534,74.90909090909334,0.0009419999999999539,0.0008320000000000771,1.81894,1.81452,1.97031,1.95859,1.0,1.13,-44.2,117.2,73.0,-290.3,805.5,515.2,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2025-06-04 01:50:00,2025-06-19 06:20:00,364.5,Profit Target,EURAUD,EURNZD,SELL,BUY,81.7391304347847,29.72027972027945,0.0003120000000000456,0.00033799999999999385,1.75948,1.7647300000000001,1.89466,1.90998,1.0,0.92,-52.5,153.2,100.7,-344.75,857.38,512.63,EURAUD/EURNZD,0.7739795985860671
DIVERGENCE,2021-01-13 13:25:00,2021-01-27 09:10:00,331.8,Profit Target,GBPJPY,CADJPY,BUY,SELL,28.24858757062455,70.62146892655431,0.05539999999999736,0.023199999999999932,142.01,142.503,81.625,81.517,1.0,2.39,49.3,10.8,60.1,343.08,179.62,522.7,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-01-29 22:40:00,2021-02-12 16:00:00,329.3,Profit Target,GBPJPY,CADJPY,BUY,SELL,29.47845804988542,76.51821862348336,0.05219999999999345,0.02920000000000016,143.422,144.97,81.915,82.377,1.0,1.79,154.8,-46.2,108.6,1077.26,-575.49,501.77,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-03-01 14:40:00,2021-06-09 14:40:00,2400.0,Time Limit,GBPJPY,CADJPY,BUY,SELL,27.351916376305653,71.71052631578547,0.0646000000000015,0.03159999999999741,148.74,155.014,84.106,90.518,1.0,2.04,627.4,-641.2,-13.8,4366.1,-9102.5,-4736.4,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-06-09 21:15:00,2021-06-16 09:45:00,156.5,Profit Target,GBPJPY,CADJPY,BUY,SELL,25.892857142855107,72.12121212121546,0.01640000000000441,0.02599999999999909,154.715,155.369,90.546,90.418,1.0,0.63,65.4,12.8,78.2,455.12,56.12,511.24,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-06-17 21:15:00,2021-06-24 14:00:00,160.8,Profit Target,GBPJPY,CADJPY,SELL,BUY,79.487179487177,28.78048780487707,0.03519999999999186,0.018999999999999774,153.509,154.195,89.253,90.132,1.0,1.85,-68.6,87.9,19.3,-477.38,1131.64,654.26,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-06-24 21:40:00,2021-06-25 15:20:00,17.7,Profit Target,GBPJPY,CADJPY,SELL,BUY,72.41379310344189,25.185185185180814,0.02459999999999809,0.019400000000004525,154.457,153.736,89.978,89.998,1.0,1.27,72.1,2.0,74.1,501.73,17.68,519.41,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-07-14 14:50:00,2021-07-15 18:55:00,28.1,Profit Target,GBPJPY,CADJPY,BUY,SELL,21.100917431191064,71.42857142857343,0.053600000000000134,0.037000000000003294,153.038,152.402,88.485,87.47,1.0,1.45,-63.6,101.5,37.9,-442.59,1024.17,581.58,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-07-27 18:40:00,2021-07-30 22:30:00,75.8,Profit Target,GBPJPY,CADJPY,SELL,BUY,71.1195928753202,21.31147540983592,0.08780000000000428,0.08620000000000232,152.288,152.477,87.11,88.005,1.0,1.02,-18.9,89.5,70.6,-131.52,635.29,503.77,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-08-09 21:20:00,2021-08-12 19:55:00,70.6,Profit Target,GBPJPY,CADJPY,SELL,BUY,73.63636363637562,25.46583850931249,0.02039999999999509,0.019799999999995065,152.771,152.534,87.682,88.17,1.0,1.03,23.7,48.8,72.5,164.92,349.79,514.71,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-08-13 14:15:00,2021-09-28 13:50:00,1103.6,Profit Target,GBPJPY,CADJPY,SELL,BUY,73.07692307692476,29.452054794521885,0.04960000000000377,0.027199999999999135,152.234,151.617,88.009,88.088,1.0,1.82,61.7,7.9,69.6,429.38,100.06,529.44,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-10-13 23:10:00,2021-10-15 05:30:00,30.3,Profit Target,GBPJPY,CADJPY,SELL,BUY,70.78651685393402,28.877005347595045,0.04839999999999804,0.030800000000004955,154.78,155.788,91.054,92.156,1.0,1.57,-100.8,110.2,9.4,-701.48,1204.09,502.61,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-10-18 20:15:00,2021-10-27 17:30:00,213.2,Profit Target,GBPJPY,CADJPY,SELL,BUY,72.01166180757824,25.581395348837205,0.038800000000003367,0.01979999999999791,156.945,156.119,92.341,92.3,1.0,1.96,82.6,-4.1,78.5,574.82,-55.93,518.89,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-11-08 15:10:00,2021-11-10 15:45:00,48.6,Profit Target,GBPJPY,CADJPY,SELL,BUY,73.55072463768323,28.852459016395443,0.0830000000000041,0.032799999999997456,153.586,153.05,91.105,91.191,1.0,2.53,53.6,8.6,62.2,373.01,151.42,524.43,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-12-13 19:55:00,2021-12-14 14:30:00,18.6,Profit Target,GBPJPY,CADJPY,BUY,SELL,26.8398268398293,72.15189873417613,0.04659999999999513,0.0311999999999955,149.916,150.485,88.719,88.612,1.0,1.49,56.9,10.7,67.6,395.98,110.95,506.93,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2021-12-14 23:55:00,2022-03-07 03:30:00,1971.6,Profit Target,GBPJPY,CADJPY,SELL,BUY,72.28260869566535,25.60975609756173,0.026600000000001955,0.026399999999998158,150.449,151.644,88.378,90.276,1.0,1.01,-119.5,189.8,70.3,-831.58,1334.04,502.46,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-03-30 20:00:00,2022-04-07 03:05:00,175.1,Profit Target,GBPJPY,CADJPY,BUY,SELL,29.682539682540437,81.2499999999993,0.0622000000000071,0.05240000000000009,160.149,161.719,97.725,98.429,1.0,1.19,157.0,-70.4,86.6,1092.58,-582.99,509.59,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-04-14 18:15:00,2022-04-19 00:50:00,102.6,Profit Target,GBPJPY,CADJPY,SELL,BUY,75.28089887640718,24.074074074073863,0.0990000000000066,0.05959999999999184,164.41,165.212,99.782,100.702,1.0,1.66,-80.2,92.0,11.8,-558.1,1062.8,504.7,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-05-03 06:55:00,2022-05-04 04:10:00,21.2,Profit Target,GBPJPY,CADJPY,SELL,BUY,73.37883959044325,26.775956284151988,0.032400000000001226,0.023799999999999953,162.886,162.563,101.141,101.441,1.0,1.36,32.3,30.0,62.3,224.77,283.93,508.7,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-05-04 05:05:00,2022-05-04 22:50:00,17.8,Profit Target,GBPJPY,CADJPY,BUY,SELL,28.959276018095878,72.17391304348213,0.050399999999996226,0.031200000000004023,162.545,163.034,101.484,101.339,1.0,1.62,48.9,14.5,63.4,340.3,163.46,503.76,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-05-05 06:10:00,2022-05-26 03:40:00,501.5,Profit Target,GBPJPY,CADJPY,BUY,SELL,25.999999999996746,70.85201793721345,0.05840000000000032,0.04019999999999868,162.668,160.617,101.374,99.459,1.0,1.45,-205.1,191.5,-13.6,-1427.31,1932.28,504.97,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-06-15 20:45:00,2022-06-16 11:15:00,14.5,Profit Target,GBPJPY,CADJPY,SELL,BUY,70.07874015748024,25.55555555555661,0.07579999999999813,0.06539999999999964,162.481,161.661,103.508,103.484,1.0,1.16,82.0,-2.4,79.6,570.62,-19.37,551.25,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-06-20 23:55:00,2022-09-28 23:55:00,2400.0,Time Limit,GBPJPY,CADJPY,BUY,SELL,19.122257053292742,81.9999999999983,0.054200000000003,0.030799999999999272,165.363,156.93,104.067,105.895,1.0,1.76,-843.3,-182.8,-1026.1,-5868.6,-2238.84,-8107.44,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-09-29 01:25:00,2022-09-29 10:10:00,8.8,Profit Target,GBPJPY,CADJPY,BUY,SELL,29.847494553374304,71.09826589595333,0.10680000000000973,0.037000000000000456,156.588,156.325,105.865,105.484,1.0,2.89,-26.3,38.1,11.8,-183.02,766.23,583.21,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-09-30 20:25:00,2022-10-03 04:35:00,56.2,Profit Target,GBPJPY,CADJPY,SELL,BUY,72.99618320610742,18.156424581004757,0.1311999999999955,0.04519999999999982,161.244,161.346,104.913,105.207,1.0,2.9,-10.2,29.4,19.2,-70.98,593.33,522.35,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-10-04 10:40:00,2022-10-05 01:25:00,14.8,Profit Target,GBPJPY,CADJPY,SELL,BUY,75.39936102236568,29.599999999999227,0.25159999999999627,0.06799999999999784,165.06,165.269,106.44,106.697,1.0,3.7,-20.9,25.7,4.8,-145.44,661.74,516.3,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-10-07 17:20:00,2022-10-11 03:10:00,81.8,Profit Target,GBPJPY,CADJPY,BUY,SELL,29.102447869447303,70.12987012987075,0.20879999999999085,0.10339999999999919,161.419,161.245,106.086,105.642,1.0,2.02,-17.4,44.4,27.0,-121.09,624.12,503.03,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-10-11 03:20:00,2022-10-11 22:00:00,18.7,Profit Target,GBPJPY,CADJPY,SELL,BUY,70.06920415224897,25.80645161290569,0.1211999999999989,0.058600000000004114,161.435,160.518,105.624,105.606,1.0,2.07,91.7,-1.8,89.9,638.12,-25.93,612.19,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-10-24 19:05:00,2022-10-25 12:05:00,17.0,Profit Target,GBPJPY,CADJPY,BUY,SELL,29.57920792079328,71.76470588235334,0.12139999999999987,0.053200000000001066,167.974,168.604,108.525,108.465,1.0,2.28,63.0,6.0,69.0,438.42,95.2,533.62,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-10-25 12:05:00,2022-11-03 17:05:00,221.0,Profit Target,GBPJPY,CADJPY,SELL,BUY,72.67759562841451,29.893238434166236,0.12620000000000572,0.04579999999999984,168.604,165.821,108.465,107.74,1.0,2.76,278.3,-72.5,205.8,1936.73,-1392.59,544.14,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-11-04 08:05:00,2022-11-07 12:00:00,75.9,Profit Target,GBPJPY,CADJPY,BUY,SELL,29.2609351432871,77.11442786069577,0.08799999999999955,0.029599999999996386,165.828,167.936,108.245,108.704,1.0,2.97,210.8,-45.9,164.9,1467.06,-948.69,518.37,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-11-07 20:20:00,2022-11-08 10:20:00,14.0,Profit Target,GBPJPY,CADJPY,SELL,BUY,77.06708268330836,26.66666666666609,0.05200000000000386,0.04159999999999968,168.792,168.129,108.537,108.615,1.0,1.25,66.3,7.8,74.1,461.39,67.85,529.24,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-11-08 16:35:00,2022-11-09 11:40:00,19.1,Profit Target,GBPJPY,CADJPY,SELL,BUY,72.30273752013176,25.680933852140555,0.08739999999999667,0.05499999999999829,167.645,167.128,108.318,108.459,1.0,1.59,51.7,14.1,65.8,359.79,156.02,515.81,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-11-09 11:40:00,2022-11-10 03:55:00,16.2,Profit Target,GBPJPY,CADJPY,BUY,SELL,18.545163868903316,74.28571428571757,0.18720000000001277,0.05280000000000484,167.128,166.515,108.459,108.08,1.0,3.55,-61.3,37.9,-23.4,-426.61,936.32,509.71,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-11-14 16:05:00,2022-11-14 20:40:00,4.6,Profit Target,GBPJPY,CADJPY,BUY,SELL,22.34957020057368,71.59277504105101,0.13399999999999182,0.07820000000000675,165.143,165.107,105.759,105.316,1.0,1.71,-3.6,44.3,40.7,-25.05,527.18,502.13,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2022-11-14 20:40:00,2023-02-22 20:40:00,2400.0,Time Limit,GBPJPY,CADJPY,SELL,BUY,74.70588235294393,25.167037861915375,0.08800000000000523,0.05220000000000198,165.107,162.648,105.316,99.606,1.0,1.69,245.9,-571.0,-325.1,1711.29,-6715.96,-5004.67,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2023-02-27 16:30:00,2023-03-02 15:50:00,71.3,Profit Target,GBPJPY,CADJPY,SELL,BUY,71.73913043478348,22.981366459628916,0.09859999999999332,0.05380000000000109,163.588,163.446,100.178,100.496,1.0,1.83,14.2,31.8,46.0,98.82,405.01,503.83,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2023-05-30 13:15:00,2023-06-02 15:40:00,74.4,Profit Target,GBPJPY,CADJPY,SELL,BUY,71.33757961783203,20.707070707071907,0.082000000000005,0.047400000000001795,174.129,174.129,103.234,103.683,1.0,1.73,0.0,44.9,44.9,0.0,540.62,540.62,GBPJPY/CADJPY,0.7700005027884091
DIVERGENCE,2023-06-30 15:45:00,2023-09-14 18:50:00,1827.1,Profit Target,GBPJPY,CADJPY,SELL,BUY,71.71903881700544,17.329545454543933,0.12400000000000092,0.09139999999999589,183.166,182.588,108.804,108.908,1.0,1.36,57.8,10.4,68.2,402.25,98.44,500.69,GBPJPY/CADJPY,0.7700005027884091
